report_id,source,report_type,timestamp,site,location,department,activity,asset,description,unsafe_act,unsafe_condition,near_miss,hi_po,hazards,exposure,potential_consequences,barriers,barrier_status,life_saving_rules,actual_outcome,potential_accident_level,sif_potential,annotation_confidence,annotation_version,source_gender,source_actor_type,normalized_description,duplicate_group_id,duplicate_group_size,is_duplicate,potential_level_numeric,potential_numeric,actual_numeric,description_length,risk,selection_band,annotation_status,sif_reason,evidence_text,hazard_notes,consequence_notes,barrier_notes,annotator_confidence,annotator_id,annotated_at_utc,exposure_notes,text_length,length_distance,annotation_round,final_sif_potential,label_source,is_uncertain,usable_for_binary_sif_model,batch_id,active_learning_rank,selection_reason,tfidf_probability,transformer_probability,hybrid_probability,model_disagreement,boundary_uncertainty,ranking_score
industrial_safety_000372,industrial_safety_analytics_database,incident,2017-03-22T00:00:00,Country_01,Local_06,Metals,,,"Being approximately 20:57 hours of 03/22/2017; during the change of cables between the Z-332 power cell (locked cabinet) and the Z014 transformer; there is a loud noise followed by an oscillation of the electrical system. At that moment the collaborator Queneche of the company EISSA is found on the floor with his head inside an adjoining cell Z-132 (cabinet Not blocked - where he was not assigned to do any work), after having received an electric shock .",,,,,['Power lock'],[],[],[],[],[],V,V,YES,,v0.1,Male,Third Party (Remote),being approximately 2057 hours of 03222017 during the change of cables between the z332 power cell locked cabinet and the z014 transformer there is a loud noise followed by an oscillation of the electrical system at that moment the collaborator queneche of the company eissa is found on the floor with his head inside an adjoining cell z132 cabinet not blocked  where he was not assigned to do any work after having received an electric shock,DUP_0095,1.0,False,5.0,5.0,5.0,458.0,['Power lock'],high,completed,"The incident involved electrical energy during cable work, with an electrical event followed by an electric shock that caused the worker to collapse. Exposure to the energized or faulted electrical system could readily result in electrocution or fatal arc-flash injuries.","During cable changes between the Z-332 power cell and Z014 transformer, a loud noise and electrical-system oscillation occurred. The worker was subsequently found on the floor with his head inside the adjacent Z-132 cell, after receiving an electric shock. The Z-132 cabinet was not blocked and was not the worker's assigned work area.","Electrical energy, including potential energized conductors, electrical fault energy, and arc-flash/arc-blast energy.","Fatality or life-altering injury, including electrocution, severe burns, arc-flash injury, cardiac arrest, or traumatic injury from an electrical arc/blast.","Electrical isolation, boundary control, and lockout/tagout barriers were inadequate or ineffective. The adjacent Z-132 cell was not blocked, allowing the worker to enter an electrical compartment where he was not assigned to work. The event also indicates inadequate control/verification of hazardous electrical energy before cable work.",HIGH,annotator_01,2026-09-02T05:30:32.089317+00:00,"The worker was exposed to the electrical system while working on the cable connection and subsequently had his head inside an adjacent, unblocked electrical cell.",,,,YES,pilot,False,True,,,,,,,,,
industrial_safety_000373,industrial_safety_analytics_database,incident,2017-03-25T00:00:00,Country_01,Local_03,Mining,,,"When the Mixer 01 of the E.C.M INCIMMET S.A, moved by the positive south ramp, with direction to surface (Unicon concrete plant), at the height of the 3630 (Before 440), the operator observes that untimely lights and the engine go off, the control controls do not respond and the equipment starts to reverse. At 3 meters the operator jumps out of the cabin and at 20 meters the team hits the right gable and turns to its side left. In the area, in the circumstances of the event there was no presence of personnel or equipment that could have been affected.",,,,,['Vehicles and Mobile Equipment'],[],[],[],[],[],II,V,YES,,v0.1,Male,Third Party,,DUP_0399,,,,,,,,,completed,"This is a serious loss-of-control event: a concrete mixer truck suffered an electrical/engine failure on a ramp (lights and engine cutting out, controls becoming unresponsive), causing the vehicle to begin uncontrolled reverse travel on an incline. The operator made the decision to jump from the moving cabin at 3 meters of travel — jumping from a moving vehicle is itself a high-risk action with real potential for serious fall/impact injury, independent of the vehicle's subsequent crash. The unmanned vehicle then continued for approximately 20 meters, struck the right gable, and rolled/turned onto its left side. This combines multiple high-energy mechanisms: (1) an uncontrolled heavy-vehicle runaway on a ramp, (2) an operator jumping from a moving vehicle, and (3) a resulting vehicle collision and rollover. The only reason this did not result in injury appears to be fortunate circumstances (no personnel/equipment in the path, and the operator's jump not resulting in an injury as described) rather than an effective engineered control.","""the operator observes that untimely lights and the engine go off, the control controls do not respond and the equipment starts to reverse. At 3 meters the operator jumps out of the cabin and at 20 meters the team hits the right gable and turns to its side left""","Combined mechanical/gravitational — uncontrolled heavy vehicle (concrete mixer) runaway on a ramp due to sudden loss of engine/electrical control, operator jumping from a moving vehicle, and subsequent vehicle collision with a fixed structure resulting in rollover","Under a worse-case variation of this same event (operator jumping at higher speed or less favorable body position, landing on hard/uneven ground, being run over by the reversing vehicle, or personnel/other equipment being present in the runaway's path or at the point of collision/rollover), this could plausibly result in fatality or severe crush/impact trauma — this is a hazard category with an inherently high severity ceiling, and the described outcome (no injury, no personnel present) reflects a fortunate variation rather than an effective control","Failed — the vehicle's engine/electrical/control system failed unexpectedly, and there is no indication of a functioning parking brake, runaway-vehicle arrestor, or fail-safe braking system that should have prevented an uncontrolled reverse roll on a ramp; the absence of personnel/equipment in the runaway path was circumstantial, not the result of an engineered exclusion zone or traffic control measure",HIGH,annotator_01,2026-09-03T10:47:02.452844+00:00,"Operator physically present in the cabin during the loss of control and reversing runaway, then exposed to fall/impact risk while jumping from the moving vehicle; broader area (ramp/roadway) exposed to an unmanned, uncontrolled 20-meter runaway that ended in collision and rollover — the narrative notes no personnel/equipment were in that path on this occasion",,,active_learning_01,YES,,,,active_learning_batch_01,48.0,High combined uncertainty,0.5541046369943758,0.7271510195543608,0.6406278282743683,0.1730463825599849,0.7187443434512635,0.5553407249279687
industrial_safety_000374,industrial_safety_analytics_database,incident,2017-03-25T00:00:00,Country_03,Local_10,Others,,,"The technician was doing the magnetometric survey when he stepped on a thorn. His reaction was to immediately retreat, losing his balance and so the magnetometer's antenna broke.",,,,,['Others'],[],[],[],[],[],I,I,NO,,v0.1,Male,Employee,,DUP_0353,,,,,,,,,completed,"The event involved stepping on a thorn, followed by a loss of balance. The narrative does not indicate a significant fall height, high-energy hazard, or credible mechanism for a serious or fatal injury.","The technician stepped on a thorn, immediately retreated, lost balance, and broke the magnetometer antenna.",Sharp thorn / low-energy puncture hazard and same-level loss of balance.,Minor puncture injury or same-level fall injury.,No specific failed critical safety barrier is described. The worker's reaction to the thorn caused the subsequent loss of balance.,HIGH,annotator_01,2026-09-03T10:54:16.394210+00:00,Technician's foot was directly exposed to the thorn while performing the survey.,,,active_learning_01,NO,,,,active_learning_batch_01,5.0,TF-IDF NO / Transformer YES disagreement,0.4560749325488916,0.5984509189026516,0.5272629257257716,0.1423759863537599,0.9454741485484568,0.7180239635087784
industrial_safety_000382,industrial_safety_analytics_database,incident,2017-04-10T00:00:00,Country_02,Local_02,Mining,,,"Employee to perform painting of the floor of the fuel tank area, he needed cleaning, and by pouring water-thinner on the floor, the bucket slipped out of his hand and the mixture projected onto his left shoulder and lower lip, causing redness and burning.",,,,,['Chemical substances'],[],[],[],[],[],I,II,NO,,v0.1,Male,Third Party,employee to perform painting of the floor of the fuel tank area he needed cleaning and by pouring waterthinner on the floor the bucket slipped out of his hand and the mixture projected onto his left shoulder and lower lip causing redness and burning,DUP_0181,1.0,False,2.0,,,,['Chemical substances'],,completed,"The incident involved a small chemical splash of a water-thinner mixture during floor cleaning. The reported consequence was limited to redness and burning of the shoulder and lower lip, with no indication of high-consequence exposure or a credible fatality mechanism.","While preparing to paint the fuel tank area, the employee poured water-thinner onto the floor for cleaning. The bucket slipped from his hand and the mixture splashed onto his left shoulder and lower lip, causing redness and burning.",Chemical exposure from the water-thinner mixture.,"Minor chemical irritation or burns. Based on the narrative, a SIF-level consequence is not reasonably evident.","Chemical-handling controls were inadequate or could be improved. The bucket slipped during manual handling, resulting in direct exposure. A suitable container, controlled pouring method, and appropriate chemical-resistant PPE would reduce the likelihood of splashes.",HIGH,annotator_01,2026-09-02T09:36:20.822758+00:00,The employee's left shoulder and lower lip were directly exposed to the mixture.,255.0,,v0.2_calibration,NO,pilot,False,True,,,,,,,,,
industrial_safety_000383,industrial_safety_analytics_database,incident,2017-04-08T00:00:00,Country_03,Local_10,Others,,,"During the execution of the soil sampling task at the Potions area, around 1:15 pm, Luis - WCA, was opening with a machete and was bitten by a wasp on the back of his right hand, the same was using at the time of the incident all the EPIs needed for activity. The employee was evaluated by the technician who found it to be a mild and localized swelling wound. The employee reported that he did not feel any pain and that he could continue the activity.",,,,,['Venomous Animals'],[],[],[],[],[],I,I,NO,,v0.1,Male,Third Party,,DUP_0130,,,,,,,,,completed,"The reported event was a single wasp sting with only mild, localized swelling. There is no indication in the narrative of a severe allergic reaction, systemic symptoms, or another credible fatal mechanism.",The worker was bitten/stung by a wasp on the back of his right hand. The technician assessed the injury as mild and localized swelling; the worker reported no pain and continued the activity.,Venomous insect / biological toxin.,"Localized swelling and minor injury. A severe allergic reaction is theoretically possible, but is not evidenced in this event.",Required PPE was being used at the time of the incident. No specific failed critical barrier is described.,HIGH,annotator_01,2026-09-03T10:38:24.917344+00:00,Direct exposure to a wasp while performing soil sampling and opening the area with a machete.,,,active_learning_01,NO,,,,active_learning_batch_01,11.0,TF-IDF YES / Transformer NO disagreement,0.5343321973722784,0.406207273152982,0.4702697352626303,0.1281249242192964,0.9405394705252604,0.6694990179384523
industrial_safety_000384,industrial_safety_analytics_database,incident,2017-04-11T00:00:00,Country_01,Local_03,Mining,,,"In the tower N ° 6 of the old 50 KV LT (disabled and de-energized and 90% dismantled) located in the city of Pasco, the last profiles of the base of the tower previously disassembled were cut, using oxyfuel equipment , at 11:45 am, the Proingcom security supervisor and the foreman, who were on the outside of the fenced area supervising the activity, indicate the stoppage of activities and evacuation to the refuge due to the orange alert indicated on the detector of storms. During the evacuation of the last 02 employees who were inside the fenced area, a loud sound was heard, provoking a fright, which caused the staff to throw themselves to the floor inside the area, then proceeded to leave the work area by his own means through the ladder. Apparently the loud sound would correspond to an electrical discharge in the cable guard that passes over the old towers.",,,,,['Electrical Shock'],[],[],[],[],[],I,IV,YES,,v0.1,Male,Third Party (Remote),,DUP_0249,,,,,,,,,completed,"The event involved a suspected electrical discharge near workers from infrastructure associated with a 50 kV installation. Even though the line was reported as disabled and de-energized, the discharge represents a credible high-energy electrical hazard.","During evacuation, a loud sound apparently corresponding to an electrical discharge was heard from the cable guard passing over the old towers. Two employees were still inside the fenced area.",Electrical energy / electrical discharge associated with 50 kV infrastructure.,"Electric shock, arc-flash burns, electrocution, or fatality.","The installation was reported as disabled, de-energized, and 90% dismantled, and work was stopped with evacuation initiated after the storm alert. However, the suspected discharge indicates residual or induced electrical energy may still have been present.",MEDIUM,annotator_01,2026-09-03T10:56:02.351635+00:00,Two employees were inside the fenced area near the electrical infrastructure when the suspected discharge occurred.,,,active_learning_01,YES,,,,active_learning_batch_01,61.0,High combined uncertainty,0.5406388610993407,0.6877308452349769,0.6141848531671588,0.1470919841356361,0.7716302936656825,0.5365984956430527
industrial_safety_000385,industrial_safety_analytics_database,incident,2017-04-11T00:00:00,Country_01,Local_03,Mining,,,"In tower N ° 6 of the old 50 KV LT (disabled and de-energized and 90% disassembled) located in the city of Pasco, the cutting of the last profiles of the base of the tower previously disassembled was carried out, using oxyfuel equipment, at 11:45 a.m., the safety supervisor of Proingcom and the foreman, who were in the external part of the fenced area supervising the activity, indicate the paralysis of activities and evacuation to the refuge due to the orange alert indicated on the detector of storms. During the evacuation of the last 02 employees who were inside the fenced area, a loud sound was heard, provoking a scare, which caused the staff to throw themselves to the floor within the area, then proceeded to leave the work area by their own means through the staircase. Apparently the loud sound would correspond to an electrical discharge in the cable guard that passes over the old towers.",,,,,['Electrical Shock'],[],[],[],[],[],I,IV,YES,,v0.1,Male,Third Party (Remote),,DUP_0253,,,,,,,,,completed,"The event involved a potential high-energy electrical discharge near workers during evacuation. Although the old 50 kV line was reported as de-energized, an electrical discharge was apparently heard from an overhead cable guard, creating a credible electrical shock/arc hazard.","During evacuation due to a storm alert, a loud sound apparently corresponding to an electrical discharge was heard from the cable guard passing over the old towers. Two employees were still inside the fenced area at the time.",Electrical energy / electrical discharge from an overhead cable associated with a 50 kV installation.,"Severe electrical shock, arc-related burns, electrocution, or fatality.","The system was reported as disabled, de-energized, and 90% dismantled, and activities were stopped with evacuation ordered after the storm alert. However, the reported electrical discharge indicates that electrical hazards were still potentially present.",MEDIUM,annotator_01,2026-09-03T10:51:07.770998+00:00,Two workers were inside the fenced work area near the old electrical infrastructure during the suspected discharge.,,,active_learning_01,YES,,,,active_learning_batch_01,68.0,High combined uncertainty,0.5385234278511429,0.6786876230785097,0.6086055254648264,0.1401641952273667,0.7827889490703472,0.5282671125927686
industrial_safety_000389,industrial_safety_analytics_database,incident,2017-04-23T00:00:00,Country_01,Local_04,Mining,,,"In moments that Mr. William carried out the inspection of the cut of the Block 781 Level 1850 OB6A, so that the loading platform could be realized, in instants that observed the drills positive radial ones that were covered and shotcreteados, he hears a noise from the upper part of the pit (detachments of banks at the center of the pit), to which Mr. William goes back to leave work, but his metatarsal boots makes contact with a rock that was on the floor which causes it to lose balance and stumble on the gable.",,,,,['Others'],[],[],[],[],[],I,III,YES,,v0.1,Male,Third Party,,DUP_0223,,,,,,,,,completed,"The worker was exposed to ground instability and falling rock in an underground pit. He heard rock detachments from the upper part of the pit and, while attempting to leave, stumbled on a rock and fell toward the gable. The surrounding ground-fall hazard presents a credible serious/fatal injury mechanism.","The worker heard detachments of rock banks from the upper part of the pit. While leaving the work area, his boot contacted a rock on the floor, causing him to lose balance and stumble toward the gable.",Unstable ground/falling rock and gravitational energy; same-level fall near a pit/gable.,"Serious struck-by injury, fall into/over the gable, crushing, severe trauma, or fatality.",Ground-control and access controls were insufficient to prevent exposure to the unstable area and rock on the floor. The worker did recognize the warning signs and attempted to leave.,HIGH,annotator_01,2026-09-03T10:34:54.808128+00:00,Worker was directly exposed to unstable ground and falling-rock hazards while inspecting the pit.,,,active_learning_01,YES,,,,active_learning_batch_01,99.0,High combined uncertainty,0.5427360436637728,0.6687976678615477,0.6057668557626603,0.1260616241977749,0.7884662884746794,0.4921327884985673
industrial_safety_000393,industrial_safety_analytics_database,incident,2017-04-25T00:00:00,Country_02,Local_07,Mining,,,"ACTIVITY: front sanitation (slaughter of choco with scaller) LOCAL: underground mine, level 350 - front 45 Upper JKA The operator performed front sanitation when a rock block from the roof hit the equipment. The accident victim was promptly rescued by the unit's emergency brigade and transported to the outpatient clinic where he received the first care, and was then transferred to the Municipal of Paracatu.",,,,,['remains of choco'],[],[],[],[],[],IV,V,YES,,v0.1,Male,Employee,activity front sanitation slaughter of choco with scaller local underground mine level 350  front 45 upper jka the operator performed front sanitation when a rock block from the roof hit the equipment the accident victim was promptly rescued by the units emergency brigade and transported to the outpatient clinic where he received the first care and was then transferred to the municipal of paracatu,DUP_0001,1.0,False,5.0,5.0,4.0,410.0,['remains of choco'],high,completed,"A rock block detached from the underground mine roof and struck the equipment during front sanitation. Underground ground falls can release substantial energy and could cause fatal crushing or burial, even if the reported event did not directly result in a fatality.","During front sanitation (scaling/slaughter of loose rock) at level 350, a rock block from the roof struck the equipment. The injured worker was rescued by the emergency brigade and subsequently transferred for medical care.",Uncontrolled ground/rockfall energy from unstable rock in the underground roof.,"Fatality or life-altering injury, including crushing, severe traumatic injury, or burial/entrapment from a larger ground fall.","Ground-control and scaling controls were inadequate or ineffective. Unstable roof material remained capable of detaching and striking the work equipment. Adequate scaling, ground-support assessment, exclusion of personnel from unsupported ground, and appropriate ground-control measures are critical barriers.",HIGH,annotator_01,2026-09-02T05:31:30.748762+00:00,The operator was working at the underground front directly beneath/near the potentially unstable roof when the rock block detached.,,,,YES,pilot,False,True,,,,,,,,,
industrial_safety_000401,industrial_safety_analytics_database,incident,2017-05-06T00:00:00,Country_02,Local_07,Mining,,,"The employees Márcio and Sérgio performed the pump pipe clearing activity FZ1.031.4 and during the removal of the suction spool flange bolts, there was projection of pulp over them causing injuries.",,,,,['Projection'],[],[],[],[],[],IV,V,YES,,v0.1,Male,Employee,the employees márcio and sérgio performed the pump pipe clearing activity fz10314 and during the removal of the suction spool flange bolts there was projection of pulp over them causing injuries,DUP_0327,2.0,True,5.0,5.0,4.0,198.0,['Projection'],high,completed,"Removing flange bolts from a pump suction spool can release stored pressure and process material unexpectedly. The projection of pulp directly onto two employees demonstrates credible exposure to hazardous process energy, with potential for severe or fatal injury depending on the pulp's temperature, pressure, and composition.","During pump pipe clearing activity FZ1.031.4, employees Márcio and Sérgio were removing suction spool flange bolts when pulp was projected onto them, causing injuries.","Stored pressure/process energy in the pump piping, with uncontrolled release of pulp.","Fatality or life-altering injury, including severe impact/penetration injuries, chemical or thermal burns if the pulp was hazardous, and eye/face injuries.","Isolation, depressurization, and line-of-fire controls were inadequate or ineffective. The flange was opened while hazardous stored energy/material remained capable of being released. Positive isolation, pressure verification, controlled draining/bleeding, and positioning personnel outside the line of fire should have prevented the exposure.",HIGH,annotator_01,2026-09-02T05:32:40.381737+00:00,Two employees were directly in the line of fire while removing the flange bolts and were struck by the projected pulp.,,,,YES,pilot,False,True,,,,,,,,,
industrial_safety_000403,industrial_safety_analytics_database,incident,2017-05-10T00:00:00,Country_01,Local_04,Mining,,,"When performing shotcrete casting for resane on Cruise 791 Nv. 1940 at 02:50 p.m. approximately, the operator was placed on the left side of the equipment and started the release of 02 cubic meters, at that time decided to paralyze the task for a few minutes due to a leak of water in the roof box that did not allow the adhesion of the shotcrete to the rock (setting). When restarting the shotcrete launch the operator that was on the left side moved to the right side of the equipment, while the assistant and the operator mixkret to see that there was no pumping went to verify what happened and when they returned they realized that the operator was not, so they assume that he had fallen down the chimney, they left the job to ask for help immediately. The emergency response brigade and the medical service are activated, who verify the death of the collaborator. The accident investigation begins.",,,,,['Fall'],[],[],[],[],[],V,V,YES,,v0.1,Male,Third Party,when performing shotcrete casting for resane on cruise 791 nv 1940 at 0250 pm approximately the operator was placed on the left side of the equipment and started the release of 02 cubic meters at that time decided to paralyze the task for a few minutes due to a leak of water in the roof box that did not allow the adhesion of the shotcrete to the rock setting when restarting the shotcrete launch the operator that was on the left side moved to the right side of the equipment while the assistant and the operator mixkret to see that there was no pumping went to verify what happened and when they returned they realized that the operator was not so they assume that he had fallen down the chimney they left the job to ask for help immediately the emergency response brigade and the medical service are activated who verify the death of the collaborator the accident investigation begins,DUP_0389,1.0,False,5.0,5.0,5.0,904.0,['Fall'],high,completed,The operator fell down a chimney/vertical opening while performing underground shotcrete work and died. A fall into a vertical excavation or shaft presents an immediate and credible fatality mechanism.,"During shotcrete application at Cruise 791, Nv. 1940, the operator moved from one side of the equipment to the other. When the crew returned, he was missing and was presumed to have fallen down the chimney. The emergency brigade and medical service responded and confirmed the collaborator's death.",Gravity / fall-from-height energy associated with an unprotected or inadequately controlled vertical chimney/opening.,"Fatality or life-altering injury from a fall into the vertical opening, including fatal traumatic injury. Fatality actually occurred in this event.","Fall-prevention and access-control barriers were inadequate or ineffective. The vertical opening was apparently accessible to the operator without sufficient protection to prevent a fall. Guarding/barricading, physical covers, controlled access, fall protection where required, and verification of the work area should have prevented the exposure.",HIGH,annotator_01,2026-09-02T05:33:44.721453+00:00,The operator was working and moving adjacent to the chimney/vertical opening during the shotcrete activity.,,,,YES,adjudicated,False,True,,,,,,,,,
industrial_safety_000410,industrial_safety_analytics_database,incident,2017-05-23T00:00:00,Country_01,Local_04,Mining,,,"In moments when the 02 collaborators carried out the inspection of the conveyor belt No. 3 from the tail pulley when they were at the height of the load polymer No. 372, the Maslucan collaborator heard a noise where note that the belt was moving towards the tail pulley, 4 ""fragmentos mineral fragments are projected towards the access of the ramp impacting the 2 collaborators, being evacuated to the medical post.",,,,,['Projection of fragments'],[],[],[],[],[],I,IV,YES,,v0.1,Male,Third Party,,DUP_0227,,,,,,,,,completed,"The workers were exposed to projected mineral fragments from a moving conveyor belt. Fragment projection from moving equipment can cause severe head, eye, or body injuries and has credible SIF potential.","While inspecting conveyor belt No. 3, four mineral fragments were projected toward the ramp access, impacting both workers, who were subsequently evacuated to the medical post.",Projected mineral fragments / mechanical and kinetic energy from the moving conveyor belt.,"Severe impact injury, penetrating injury, serious eye/head injury, permanent disability, or fatality.","Fragment containment and/or exclusion controls were insufficient, allowing projected material to reach the workers' access area.",HIGH,annotator_01,2026-09-03T10:44:04.177585+00:00,Two workers were directly exposed to fragments projected from the conveyor/tail-pulley area.,,,active_learning_01,YES,,,,active_learning_batch_01,98.0,High combined uncertainty,0.5483626013228063,0.6813754498728161,0.6148690255978112,0.1330128485500097,0.7702619488043776,0.4926055506620202
industrial_safety_000420,industrial_safety_analytics_database,incident,2017-06-11T00:00:00,Country_01,Local_01,Mining,,,"In circumstances that the driver of the plate truck W5K-915 of the E.E. IMPROMEC, went from the garit plant chicrin to Nv.3420, after entering an internal mine in the area of ​​Santa where 200 m. approx. from the old dining room, stops the vehicle and informs the co-pilot that he can no longer drive, for which he turns off the vehicle and when trying to get off the van loses his balance and falls on his own seat, complaining intense pain in the lumbar area, citing pain due to overexertion due to routine activity (evacuation of residual oil and solid waste cylinders) that they previously performed. The collaborator at the time of the event used their corresponding EPPS.",,,,,['Others'],[],[],[],[],[],I,IV,NO,,v0.1,Male,Third Party,,DUP_0204,,,,,,,,,completed,"This event describes a driver who stopped his vehicle mid-route after reporting he could no longer continue driving, then lost his balance while attempting to exit and fell onto his own seat (not to the ground or from a height) — followed by complaints of intense lumbar pain, which the narrative attributes to overexertion from a prior task (evacuating residual oil and solid waste cylinders), not the fall itself. The mechanism here is primarily a musculoskeletal/overexertion issue with a minor, low-height balance loss (falling back into the seat, not off the vehicle). This does not involve a high-energy hazard, a fall from height, or a mechanism with realistic escalation to serious injury or fatality.","when trying to get off the van loses his balance and falls on his own seat, complaining intense pain in the lumbar area, citing pain due to overexertion due to routine activity (evacuation of residual oil and solid waste cylinders) that they previously performed""","Ergonomic/musculoskeletal — physical strain from prior manual handling task (evacuating oil/waste cylinders), compounded by a minor loss of balance; not a high-energy mechanical or gravitational hazard, as the fall was contained to the seat itself","The realistic outcome range for this mechanism is a musculoskeletal injury — lumbar strain, sprain, or disc-related pain — which, while potentially significant for the individual's health and requiring medical attention/time off work, does not carry a plausible pathway to life-threatening or permanently disabling injury under this specific description (fall onto seat, not to ground or from height)","Weak/unclear — no indication of manual handling training, lifting aids, or task rotation controls for the cylinder evacuation task that preceded the incident; the operator continuing to drive after already feeling unwell/strained (before stopping) also suggests a gap in fatigue/fitness-for-duty self-reporting procedures",MEDIUM,annotator_01,2026-09-03T10:54:16.928111+00:00,"Cumulative physical exertion from manual handling of residual oil and solid waste cylinders during routine duties, followed by a minor balance loss while attempting to exit the vehicle cab",,,active_learning_01,NO,,,,active_learning_batch_01,33.0,High combined uncertainty,0.5171260941851413,0.6681192707093411,0.5926226824472411,0.1509931765241997,0.8147546351055177,0.5968943910589661
industrial_safety_000422,industrial_safety_analytics_database,incident,2017-06-15T00:00:00,Country_01,Local_03,Mining,,,"The convoy of the locomotive 15 operated by Mr. Tito is located in hopper OP2 positioning the 1st car under the hopper, the assistant does not observe anything out of the ordinary (dry load there is no presence of water) and initiates the chute, for this, the hydraulic module of the hopper is switched on and with the controls it slightly moves the hopper handle and an untimely flow of water and mud splashes the operator generating the described injury, in addition the collaborator was 7 meters from the line of fire",,,,,['Projection'],[],[],[],[],[],I,IV,YES,,v0.1,Male,Employee,,DUP_0295,,,,,,,,,completed,"This event describes a classic and well-documented high-severity mining hazard: an unexpected release of water and mud from a hopper/chute during unloading. The pre-task inspection found the load to be dry with no presence of water, yet an ""untimely flow of water and mud"" occurred once the chute was opened — indicating trapped/hidden water or saturated material behind a dry crust that was not detectable by visual inspection alone. This is the same underlying mechanism as ""mud rushes"" or ""uncontrolled draw point releases,"" which are recognized in the mining industry as capable of causing serious injury, entrapment, or fatality due to the force, volume, and speed of material release. Critically, the operator was struck by the splash from 7 meters away, which indicates the release carried significant energy/force — not a gentle drip or seep. The explicit mention that the collaborator was in the ""line of fire"" at that distance reinforces that this was a hazard zone with a genuine escalation pathway, and the actual outcome (a splash injury) reflects a fortunate variation of an event that could plausibly have been far more severe (e.g., higher volume/pressure release, closer proximity, or being caught in the flow path).","""the assistant does not observe anything out of the ordinary (dry load there is no presence of water) and initiates the chute...an untimely flow of water and mud splashes the operator generating the described injury, in addition the collaborator was 7 meters from the line of fire""","Hydraulic/gravitational — uncontrolled, unexpected release of pressurized/trapped water and mud from a rail hopper chute during unloading operations; hidden hazardous energy not identified by standard pre-task visual inspection","Under a worse-case variation of this same event (larger volume of trapped water/mud, higher pressure/force behind the material, closer proximity to the discharge point, or the operator being positioned directly in the flow path rather than at the edge of it), this could plausibly result in being knocked down, struck with significant force, entrapment/burial in mud, or being swept/pulled toward the discharge opening — outcomes consistent with serious injury or fatality; the fact that a splash reached and injured someone 7 meters away indicates the release carried more force than a routine, controlled discharge","Failed — the pre-task visual inspection (""dry load, no presence of water"") did not detect the hazard, indicating this inspection method is inadequate for identifying trapped/hidden water or saturated material in this type of load; no indication of remote/controlled chute activation procedures, standoff barriers, or a validated line-of-fire exclusion zone that accounted for this failure mode",MEDIUM,annotator_01,2026-09-03T10:57:48.429221+00:00,"Operator positioned within the hopper's ""line of fire"" (discharge trajectory zone) at a distance of 7 meters during chute activation; direct exposure to the projected water/mud flow despite this stand-off distance",,,active_learning_01,YES,,,,active_learning_batch_01,85.0,High combined uncertainty,0.557235916380557,0.7081196586794437,0.6326777875300004,0.1508837422988866,0.7346444249399993,0.506407552064263
industrial_safety_000426,industrial_safety_analytics_database,incident,2017-06-20T00:00:00,Country_01,Local_01,Mining,,,"In circumstance, the AHK-903 license plate (Empresa which serves the supervision of CMA, carried out the field inspections in the upper bank 4288, when unexpectedly when climbing through the operational access (positive ramp), It slides in an excavated area of ​​approximately 3 meters high, remaining in position with the front part on the floor. The occupants of the vehicle made use of the safety belt and all the complete epps.",,,,,['Others'],[],[],[],[],[],I,IV,YES,,v0.1,Male,Employee,,DUP_0195,,,,,,,,,completed,"This event involves a vehicle losing traction/control while climbing an operational access ramp and sliding into an excavated area approximately 3 meters deep, coming to rest with its front end down. This combines two high-energy hazard mechanisms: (1) loss of vehicle control on an incline (positive ramp), and (2) a fall/drop of ~3 meters into an excavation. Either mechanism alone is a recognized SIF-category hazard in mining (vehicle rollover/loss of control, and falls from height/into excavations). The vehicle ending in a nose-down position at the bottom of a 3m drop indicates substantial uncontrolled energy was involved. The fact that occupants were using seatbelts and full PPE appears to be the key factor that prevented serious injury — meaning this reads as a near-miss / high-potential event where the controls worked, not a low-energy incident.","when unexpectedly when climbing through the operational access (positive ramp), It slides in an excavated area of approximately 3 meters high, remaining in position with the front part on the floor. The occupants of the vehicle made use of the safety belt and all the complete epps""","Combined mechanical/gravitational — loss of vehicle traction/control on an inclined ramp, followed by a slide/fall of ~3 meters into an excavated area, ending in a nose-down (front-down) vehicle position","Under a worse-case variation of this same event (occupants not restrained, vehicle rolling/overturning completely rather than settling front-down, greater excavation depth, or structural cabin failure on impact), this could plausibly have resulted in severe crush injuries, ejection trauma, or fatality — this is a hazard category with an inherently high severity ceiling","seatbelt use and complete PPE compliance by all occupants are explicitly confirmed, and these controls appear to have been directly responsible for the absence of a severe injury outcome despite the high-energy nature of the event; however, the underlying engineering/procedural controls that failed to prevent the vehicle from sliding into the excavation in the first place (e.g., barricading/delineation of the excavated area, ramp surface condition, edge protection near excavations) represent a clear gap",HIGH,annotator_01,2026-09-03T10:38:22.490480+00:00,"Vehicle occupant(s) inside the cabin throughout the loss-of-control event, the slide, and the impact/settling at the bottom of the excavation; direct exposure to deceleration forces, potential cabin intrusion, and the vehicle's final unstable resting position (front-down)",,,active_learning_01,YES,,,,active_learning_batch_01,16.0,High combined uncertainty,0.5320798365139081,0.7280927538660311,0.6300862951899696,0.196012917352123,0.7398274096200608,0.6483191087117002
