report_id,source,report_type,timestamp,site,location,department,activity,asset,description,unsafe_act,unsafe_condition,near_miss,hi_po,hazards,exposure,potential_consequences,barriers,barrier_status,life_saving_rules,actual_outcome,potential_accident_level,sif_potential,annotation_confidence,annotation_version,source_gender,source_actor_type,normalized_description,duplicate_group_id,duplicate_group_size,is_duplicate,potential_level_numeric
industrial_safety_000131,industrial_safety_analytics_database,incident,2016-05-17T00:00:00,Country_01,Local_11,Others,,,"When an employee of MILPO Lima visited the facilities, when he was at level 2900, waiting for the personnel cage to go up to level 4070, drops of water fall from the ceiling from a height of 2.20 meters approximately, product of a slight filtration in the crown (sustained with shotcrete), a drop enters the right eye causing discomfort in the right eye. According to the employee, at the time of the accident the lenses had been removed to clean them, this happened after the visit to the interior of the mine.",,,,,['Others'],[],[],[],[],[],I,II,,,,Male,Employee,when an employee of milpo lima visited the facilities when he was at level 2900 waiting for the personnel cage to go up to level 4070 drops of water fall from the ceiling from a height of 220 meters approximately product of a slight filtration in the crown sustained with shotcrete a drop enters the right eye causing discomfort in the right eye according to the employee at the time of the accident the lenses had been removed to clean them this happened after the visit to the interior of the mine,DUP_0365,1,False,2
industrial_safety_000078,industrial_safety_analytics_database,incident,2016-03-22T00:00:00,Country_01,Local_03,Mining,,,"When carrying out the activity of cutting electrowelded mesh on the work front, the assistant positions his feet on one end of the mesh leaving the other end free, at the moment that the assistant bends down to make the cut with the shear, the end free of the mesh returns by inertia hitting the partner above his safety lens.",,,,,['Others'],[],[],[],[],[],I,II,,,,Male,Employee,when carrying out the activity of cutting electrowelded mesh on the work front the assistant positions his feet on one end of the mesh leaving the other end free at the moment that the assistant bends down to make the cut with the shear the end free of the mesh returns by inertia hitting the partner above his safety lens,DUP_0368,1,False,2
industrial_safety_000282,industrial_safety_analytics_database,incident,2016-12-12T00:00:00,Country_02,Local_08,Metals,,,"When entering the caustic soda containment basin to place the hose to make the suction, at this stage there was steam formation, striking the employee in the right and left calf.",,,,,['Others'],[],[],[],[],[],I,II,,,,Male,Employee,when entering the caustic soda containment basin to place the hose to make the suction at this stage there was steam formation striking the employee in the right and left calf,DUP_0374,1,False,2
industrial_safety_000172,industrial_safety_analytics_database,incident,2016-06-23T00:00:00,Country_02,Local_08,Metals,,,"When handling a lever to move the sludge, the employee moved it by making a pendulum movement and striking his chin.",,,,,['Manual Tools'],[],[],[],[],[],I,II,,,,Male,Employee,when handling a lever to move the sludge the employee moved it by making a pendulum movement and striking his chin,DUP_0375,1,False,2
industrial_safety_000187,industrial_safety_analytics_database,incident,2016-07-15T00:00:00,Country_02,Local_05,Metals,,,"when handling a sample in the laboratory, the sleeve of the employee's coat had contact with nitric acid, absorbing a small amount that came to reach the left forearm, causing a 1st degree burn.",,,,,['Chemical substances'],[],[],[],[],[],I,II,,,,Female,Employee,when handling a sample in the laboratory the sleeve of the employees coat had contact with nitric acid absorbing a small amount that came to reach the left forearm causing a 1st degree burn,DUP_0376,1,False,2
industrial_safety_000264,industrial_safety_analytics_database,incident,2016-11-08T00:00:00,Country_02,Local_08,Metals,,,"When igniting the furnace 07 of the battery I, there was reflux of hot gas, reaching the face of the employee.",,,,,['Others'],[],[],[],[],[],I,II,,,,Male,Employee,when igniting the furnace 07 of the battery i there was reflux of hot gas reaching the face of the employee,DUP_0377,1,False,2
industrial_safety_000069,industrial_safety_analytics_database,incident,2016-03-16T00:00:00,Country_01,Local_04,Mining,,,"When installing the ripper pin of the tractor D6T-N1, the ripper support arm slides by pressing the second and third fingers of the right hand against the base of the ripper causing the injury described.",,,,,['Others'],[],[],[],[],[],I,II,,,,Male,Third Party,when installing the ripper pin of the tractor d6tn1 the ripper support arm slides by pressing the second and third fingers of the right hand against the base of the ripper causing the injury described,DUP_0378,1,False,2
industrial_safety_000200,industrial_safety_analytics_database,incident,2016-08-04T00:00:00,Country_02,Local_08,Metals,,,"When removing the cap from the wear plate of the Warman LX-BB-01 pump, the left hand of the employee who was with the glove slipped came to have contact with the cutting part of the board.",,,,,['Cut'],[],[],[],[],[],I,II,,,,Male,Employee,when removing the cap from the wear plate of the warman lxbb01 pump the left hand of the employee who was with the glove slipped came to have contact with the cutting part of the board,DUP_0394,1,False,2
industrial_safety_000030,industrial_safety_analytics_database,incident,2016-02-17T00:00:00,Country_01,Local_03,Mining,,,"When the plant operator was semi-kneeling when lifting the lid or gate (15 kg) of the distributor box of the secondary mill No. 4 and No. 5, his right knee slips due to the presence of debris spilled on the platform or floor (Grating) - which gave him an extra effort in his left leg, generating a muscle contracture.",,,,,['Others'],[],[],[],[],[],I,II,,,,Male,Employee,when the plant operator was semikneeling when lifting the lid or gate 15 kg of the distributor box of the secondary mill no 4 and no 5 his right knee slips due to the presence of debris spilled on the platform or floor grating  which gave him an extra effort in his left leg generating a muscle contracture,DUP_0400,1,False,2
industrial_safety_000407,industrial_safety_analytics_database,incident,2017-05-17T00:00:00,Country_02,Local_07,Mining,,,"ACTIVITY: maintenance on scaller 07 - breaker arm extension cylinder LOCAL: underground mine (level 316) During the removal of the cylinder from the scaller arm, when releasing the fixing pin the cylinder ""came down"" and bumped into the tool used to press his hand between the tool and the structure of the equipment.",,,,,['Cut'],[],[],[],[],[],I,I,,,,Male,Employee,activity maintenance on scaller 07  breaker arm extension cylinder local underground mine level 316 during the removal of the cylinder from the scaller arm when releasing the fixing pin the cylinder came down and bumped into the tool used to press his hand between the tool and the structure of the equipment,DUP_0002,1,False,1
industrial_safety_000218,industrial_safety_analytics_database,incident,2016-09-02T00:00:00,Country_01,Local_03,Mining,,,"At level 4150 (+80) Unicon plant the collaborator was doing shuttering work in the concrete water sedimentation basin, at the moment of nailing a wood as it supplies on another 4 x 4 inch strip, he feels that the metallic hammer loosen the wooden handle and to fix it, he grabs the hammer by the head and hits the handle vertically on a wood, generating the injury. At the time of the accident the employee did not use his safety gloves.",,,,,['Others'],[],[],[],[],[],I,I,,,,Male,Third Party,at level 4150 80 unicon plant the collaborator was doing shuttering work in the concrete water sedimentation basin at the moment of nailing a wood as it supplies on another 4 x 4 inch strip he feels that the metallic hammer loosen the wooden handle and to fix it he grabs the hammer by the head and hits the handle vertically on a wood generating the injury at the time of the accident the employee did not use his safety gloves,DUP_0052,1,False,1
industrial_safety_000026,industrial_safety_analytics_database,incident,2016-02-13T00:00:00,Country_01,Local_01,Mining,,,"At the end of lunch in an enabled place on the side of the winche control room. He gets up and after a short walk he slips and sits with the floor and making contact with the left knee and not taking importance in the rest of the guard, when the guard is finished, he goes to safety and communicates the fact, for which reason it is derived Natclar, for your attention.",,,,,['Others'],[],[],[],[],[],I,I,,,,Male,Employee,at the end of lunch in an enabled place on the side of the winche control room he gets up and after a short walk he slips and sits with the floor and making contact with the left knee and not taking importance in the rest of the guard when the guard is finished he goes to safety and communicates the fact for which reason it is derived natclar for your attention,DUP_0058,1,False,1
industrial_safety_000163,industrial_safety_analytics_database,incident,2016-06-16T00:00:00,Country_03,Local_10,Others,,,"Auxiliary and Geologist traveled to the field to evaluate geological points following the GPS near some drainage. Following the state highway that gives access to Aripuanã area, stopped and got out of the vehicle to see the point identified in the GPS, Ademir, distancing himself about five meters from the vehicle, accompanied by the geologist Mario, was surprised by two bites of blows on his neck. Quickly he hurried back to the vehicle, moving away from the place. The clerk was wearing a girdle and goggles, he still was not wearing gloves, as he would not enter the forest area. There was no allergic reaction.",,,,,['Bees'],[],[],[],[],[],I,I,,,,Male,Third Party,auxiliary and geologist traveled to the field to evaluate geological points following the gps near some drainage following the state highway that gives access to aripuanã area stopped and got out of the vehicle to see the point identified in the gps ademir distancing himself about five meters from the vehicle accompanied by the geologist mario was surprised by two bites of blows on his neck quickly he hurried back to the vehicle moving away from the place the clerk was wearing a girdle and goggles he still was not wearing gloves as he would not enter the forest area there was no allergic reaction,DUP_0074,1,False,1
industrial_safety_000003,industrial_safety_analytics_database,incident,2016-01-08T00:00:00,Country_01,Local_04,Mining,,,"Being 9:45 am. approximately in the Nv. 1880 CX-695 OB7, the personnel begins the task of unlocking the Soquet bolts of the BHB machine, when they were in the penultimate bolt they identified that the hexagonal head was worn, proceeding Mr. Cristóbal - Auxiliary assistant to climb to the platform to exert pressure with your hand on the ""DADO"" key, to prevent it from coming out of the bolt; in those moments two collaborators rotate with the lever in anti-clockwise direction, leaving the key of the bolt, hitting the palm of the left hand, causing the injury.",,,,,['Others'],[],[],[],[],[],I,I,,,,Male,Third Party,being 945 am approximately in the nv 1880 cx695 ob7 the personnel begins the task of unlocking the soquet bolts of the bhb machine when they were in the penultimate bolt they identified that the hexagonal head was worn proceeding mr cristóbal  auxiliary assistant to climb to the platform to exert pressure with your hand on the dado key to prevent it from coming out of the bolt in those moments two collaborators rotate with the lever in anticlockwise direction leaving the key of the bolt hitting the palm of the left hand causing the injury,DUP_0091,1,False,1
industrial_safety_000240,industrial_safety_analytics_database,incident,2016-09-30T00:00:00,Country_01,Local_04,Mining,,,"Being at 11:00 a.m. approximately the mechanic was removing the last bolt of the 6 ""nipple in the pump 4115 (lime feeder), reactive area, the mechanic is positioned slightly flexing the legs and performs upward force with both hands, in that moment feels a pain and a spume in the right thigh. The mechanic is evacuated with the help of his colleagues to the medical post.",,,,,['Others'],[],[],[],[],[],I,I,,,,Male,Employee,being at 1100 am approximately the mechanic was removing the last bolt of the 6 nipple in the pump 4115 lime feeder reactive area the mechanic is positioned slightly flexing the legs and performs upward force with both hands in that moment feels a pain and a spume in the right thigh the mechanic is evacuated with the help of his colleagues to the medical post,DUP_0099,1,False,1
industrial_safety_000231,industrial_safety_analytics_database,incident,2016-09-20T00:00:00,Country_03,Local_10,Others,,,"Collaborator around 9:00 AM, cleaning the leaves of the return well of the 5021 borehole BRAPDD 0183 slipped on the canvas that was on the edge of the well, hitting the right side of the back against the metal structure of the mud-swathed box causing a slight excoriation. The employee was referred to the local hospital, medicated and released for the activities.",,,,,['Fall'],[],[],[],[],[],I,I,,,,Male,Third Party,collaborator around 900 am cleaning the leaves of the return well of the 5021 borehole brapdd 0183 slipped on the canvas that was on the edge of the well hitting the right side of the back against the metal structure of the mudswathed box causing a slight excoriation the employee was referred to the local hospital medicated and released for the activities,DUP_0105,1,False,1
industrial_safety_000334,industrial_safety_analytics_database,incident,2017-02-08T00:00:00,Country_02,Local_08,Metals,,,"During the activity for packaging the cylindrical piece on the easel, the employee carried the pieces to the designated place where he had his finger pressed between the metal pieces that were being moved.",,,,,['Pressed'],[],[],[],[],[],I,I,,,,Male,Third Party (Remote),during the activity for packaging the cylindrical piece on the easel the employee carried the pieces to the designated place where he had his finger pressed between the metal pieces that were being moved,DUP_0116,1,False,1
industrial_safety_000388,industrial_safety_analytics_database,incident,2017-04-12T00:00:00,Country_03,Local_10,Others,,,"During the execution of the service of opening of pricked for the future works of IP, around 15:30, the employee Pedro second in the line of the equipment, was stung by a wasp in the right portion of the neck. The beetle, being of small size, was not seen by the employees in the bite, causing the employee's shock against the insects that were manifested. The employee used all the PPE's required for the activity to be developed. The bite occurred over the collar of the shirt and over the face shield. The technician responsible for performing the work evaluated the sting and, together with the injured employee, found that because it was a localized swelling and that there was no allergy, there would be no need to paralyze the activity, which it followed normally.",,,,,['Venomous Animals'],[],[],[],[],[],I,I,,,,Male,Third Party,during the execution of the service of opening of pricked for the future works of ip around 1530 the employee pedro second in the line of the equipment was stung by a wasp in the right portion of the neck the beetle being of small size was not seen by the employees in the bite causing the employees shock against the insects that were manifested the employee used all the ppes required for the activity to be developed the bite occurred over the collar of the shirt and over the face shield the technician responsible for performing the work evaluated the sting and together with the injured employee found that because it was a localized swelling and that there was no allergy there would be no need to paralyze the activity which it followed normally,DUP_0129,1,False,1
industrial_safety_000383,industrial_safety_analytics_database,incident,2017-04-08T00:00:00,Country_03,Local_10,Others,,,"During the execution of the soil sampling task at the Potions area, around 1:15 pm, Luis - WCA, was opening with a machete and was bitten by a wasp on the back of his right hand, the same was using at the time of the incident all the EPIs needed for activity. The employee was evaluated by the technician who found it to be a mild and localized swelling wound. The employee reported that he did not feel any pain and that he could continue the activity.",,,,,['Venomous Animals'],[],[],[],[],[],I,I,,,,Male,Third Party,during the execution of the soil sampling task at the potions area around 115 pm luis  wca was opening with a machete and was bitten by a wasp on the back of his right hand the same was using at the time of the incident all the epis needed for activity the employee was evaluated by the technician who found it to be a mild and localized swelling wound the employee reported that he did not feel any pain and that he could continue the activity,DUP_0130,1,False,1
industrial_safety_000392,industrial_safety_analytics_database,incident,2017-04-25T00:00:00,Country_03,Local_10,Others,,,"During the execution of the soil sampling task, in the Potions area, around 3:00 pm Pablo was moving on the bite and was bitten by a right elbow wasp over the sleeve uniform. He was using at the time of the incident all the PPE needed for the activity. The employee was evaluated by the team who found it to be a mild injury with localized swelling. The employee reported that he did not feel any pain and that he could continue the activity.",,,,,['Venomous Animals'],[],[],[],[],[],I,I,,,,Male,Third Party,during the execution of the soil sampling task in the potions area around 300 pm pablo was moving on the bite and was bitten by a right elbow wasp over the sleeve uniform he was using at the time of the incident all the ppe needed for the activity the employee was evaluated by the team who found it to be a mild injury with localized swelling the employee reported that he did not feel any pain and that he could continue the activity,DUP_0131,1,False,1
industrial_safety_000432,industrial_safety_analytics_database,incident,2017-06-22T00:00:00,Country_03,Local_10,Others,,,"During the field activity in the AMG project, target São Luiz, the reconnaissance team was boarding the car, which was parked with the windows closed. When they entered the Mr. Paulo putting the seat belt inside the vehicle, pressed a wasp between the shoulder and the neck, causing a sting. It is believed that, possibly, the bee was nailed to the clothes because the car was properly closed.",,,,,['Venomous Animals'],[],[],[],[],[],I,I,,,,Male,Employee,during the field activity in the amg project target são luiz the reconnaissance team was boarding the car which was parked with the windows closed when they entered the mr paulo putting the seat belt inside the vehicle pressed a wasp between the shoulder and the neck causing a sting it is believed that possibly the bee was nailed to the clothes because the car was properly closed,DUP_0133,1,False,1
industrial_safety_000302,industrial_safety_analytics_database,incident,2017-01-06T00:00:00,Country_02,Local_08,Metals,,,"During the preparation for the scaffolding activity, the employee was loading the pieces to the designated place where he had his finger pressed between the metal pieces that were being moved.",,,,,['Pressed'],[],[],[],[],[],I,I,,,,Male,Employee,during the preparation for the scaffolding activity the employee was loading the pieces to the designated place where he had his finger pressed between the metal pieces that were being moved,DUP_0147,1,False,1
industrial_safety_000092,industrial_safety_analytics_database,incident,2016-03-22T00:00:00,Country_03,Local_10,Others,,,"During the trip to the vehicle, at the end of the work, the collaborator Rhainer stepped on an object that he could not identify, thus coming to pierce the sole of the boot and causing a small hole in the sole of the left foot of the collaborator. The perforation was possibly due to a stump of wood, since the area covered by the collaborator, was a pasture grazed recently and near a residence.",,,,,['Others'],[],[],[],[],[],I,I,,,,Male,Third Party,during the trip to the vehicle at the end of the work the collaborator rhainer stepped on an object that he could not identify thus coming to pierce the sole of the boot and causing a small hole in the sole of the left foot of the collaborator the perforation was possibly due to a stump of wood since the area covered by the collaborator was a pasture grazed recently and near a residence,DUP_0158,1,False,1
industrial_safety_000316,industrial_safety_analytics_database,incident,2017-01-21T00:00:00,Country_02,Local_02,Mining,,,"Employees engaged in the removal of material from the excavation of the well 2 of level 265, using shovel and placing it in the bucket. During the day some of this material fell into the pipes of the employees' boots and the friction between the boot and the calf caused a superficial injury to the legs.",,,,,['Others'],[],[],[],[],[],I,I,,,,Male,Third Party (Remote),employees engaged in the removal of material from the excavation of the well 2 of level 265 using shovel and placing it in the bucket during the day some of this material fell into the pipes of the employees boots and the friction between the boot and the calf caused a superficial injury to the legs,DUP_0190,2,True,1
industrial_safety_000161,industrial_safety_analytics_database,incident,2016-06-16T00:00:00,Country_03,Local_10,Others,,,"Geologist and auxiliary Ademir traveled to the field to evaluate geological points following the GPS near some drainage. Following the state highway that gives access to Aripuanã area, stopped and got out of the vehicle to see the point identified in the GPS, Mário, when distancing himself about five meters from the vehicle following the road, was surprised by two bites of thorns on his face. Quickly he hurried back to the vehicle, moving away from the place. The clerk was wearing a girdle and goggles, he still was not wearing gloves, as he would not enter the forest area. There was no allergic reaction.",,,,,['Bees'],[],[],[],[],[],I,I,,,,Male,Third Party,geologist and auxiliary ademir traveled to the field to evaluate geological points following the gps near some drainage following the state highway that gives access to aripuanã area stopped and got out of the vehicle to see the point identified in the gps mário when distancing himself about five meters from the vehicle following the road was surprised by two bites of thorns on his face quickly he hurried back to the vehicle moving away from the place the clerk was wearing a girdle and goggles he still was not wearing gloves as he would not enter the forest area there was no allergic reaction,DUP_0191,1,False,1
industrial_safety_000135,industrial_safety_analytics_database,incident,2016-05-20T00:00:00,Country_01,Local_06,Metals,,,"In circumstances that the collaborator Juveni performed the washing of the tabolas in the pot washing area, she suffers a feeling of dizziness and faintness causing the fall the same level and producing a slight concussion in the head.",,,,,['Fall prevention (same level)'],[],[],[],[],[],I,I,,,,Male,Third Party,in circumstances that the collaborator juveni performed the washing of the tabolas in the pot washing area she suffers a feeling of dizziness and faintness causing the fall the same level and producing a slight concussion in the head,DUP_0202,1,False,1
industrial_safety_000152,industrial_safety_analytics_database,incident,2016-06-07T00:00:00,Country_01,Local_01,Mining,,,"In circumstances where the employee made the connection of the electric cable of the No. 08 jumbo, the operator feels discomfort in the face cleaning with the hand while using the rubber glove, generating a superficial laceration (small wound) on the left cheekbone.",,,,,['Others'],[],[],[],[],[],I,I,,,,Male,Employee,in circumstances where the employee made the connection of the electric cable of the no 08 jumbo the operator feels discomfort in the face cleaning with the hand while using the rubber glove generating a superficial laceration small wound on the left cheekbone,DUP_0216,1,False,1
industrial_safety_000272,industrial_safety_analytics_database,incident,2016-11-28T00:00:00,Country_01,Local_03,Mining,,,"in Level 2900 dining room, the collaborator finished washing tabolas (food containers) of dimensions 52 cm x 30 cm x 20 cm, proceed to order them by pinking the thumb of the right hand in the corner of the aluminum tabola, generating the lesion. The employee at the time of the accident did not have safety gloves.",,,,,['Others'],[],[],[],[],[],I,I,,,,Male,Third Party,in level 2900 dining room the collaborator finished washing tabolas food containers of dimensions 52 cm x 30 cm x 20 cm proceed to order them by pinking the thumb of the right hand in the corner of the aluminum tabola generating the lesion the employee at the time of the accident did not have safety gloves,DUP_0221,1,False,1
industrial_safety_000142,industrial_safety_analytics_database,incident,2016-05-26T00:00:00,Country_03,Local_10,Others,,,"In the geological reconnaissance activity, in the farm of Mr. Lázaro, the team composed by Felipe and Divino de Morais, in normal activity encountered a ciliary forest, as they needed to enter the forest to verify a rock outcrop which was the front, the Divine realized the opening of the access with machete. At that moment, took a bite from his neck. There were no more attacks, no allergic reaction, and continued work normally. With the work completed, leaving the forest for the same access, the Divine assistant was attacked by a snake and suffered a sting in the forehead. At that moment they moved away from the area. It was verified that there was no type of allergic reaction and returned with normal activities.",,,,,['Bees'],[],[],[],[],[],I,I,,,,Male,Third Party,in the geological reconnaissance activity in the farm of mr lázaro the team composed by felipe and divino de morais in normal activity encountered a ciliary forest as they needed to enter the forest to verify a rock outcrop which was the front the divine realized the opening of the access with machete at that moment took a bite from his neck there were no more attacks no allergic reaction and continued work normally with the work completed leaving the forest for the same access the divine assistant was attacked by a snake and suffered a sting in the forehead at that moment they moved away from the area it was verified that there was no type of allergic reaction and returned with normal activities,DUP_0241,2,True,1
industrial_safety_000268,industrial_safety_analytics_database,incident,2016-11-21T00:00:00,Country_03,Local_10,Others,,,"In the region of Povoado Vista - Martinópole - CE, the employee Fábio de Vieira performed soil collection activities in the field, together with the auxiliaries Manoel da Silva and Diassis do Nascimento, when around 10:00 am, when crossing a fence his glove was attached to the wire and his body projected forward causing a slight twist of the left wrist. The team traveled to the city of Granja and the employee was referred to the hospital for consultation. The doctor did not diagnose a fracture, prescribing remedy for local pain and ice packs. By medical evaluation the employee can carry out his activities normally.",,,,,['Others'],[],[],[],[],[],I,I,,,,Male,Third Party,in the region of povoado vista  martinópole  ce the employee fábio de vieira performed soil collection activities in the field together with the auxiliaries manoel da silva and diassis do nascimento when around 1000 am when crossing a fence his glove was attached to the wire and his body projected forward causing a slight twist of the left wrist the team traveled to the city of granja and the employee was referred to the hospital for consultation the doctor did not diagnose a fracture prescribing remedy for local pain and ice packs by medical evaluation the employee can carry out his activities normally,DUP_0246,1,False,1
industrial_safety_000320,industrial_safety_analytics_database,incident,2017-01-24T00:00:00,Country_03,Local_10,Others,,,"On 01/24/2017, at 12:25 a.m., during the activity of collecting soil, the collaborator Milton ran into a branch and was attacked by maribondos. He was bitten twice in the head. No pain, swelling and no allergic symptoms continued with their activities.",,,,,['Venomous Animals'],[],[],[],[],[],I,I,,,,Male,Third Party,on 01242017 at 1225 am during the activity of collecting soil the collaborator milton ran into a branch and was attacked by maribondos he was bitten twice in the head no pain swelling and no allergic symptoms continued with their activities,DUP_0261,1,False,1
industrial_safety_000358,industrial_safety_analytics_database,incident,2017-03-02T00:00:00,Country_03,Local_10,Others,,,"On 02/03/17 during the soil sampling in the region of Sta. the employees Rafael and Danillo da Silva were attacked by a bee test. They rushed away from the place, but the employee Rafael took 4 bites, one on the chin, one on the chest, one on the neck and one on the hand over the glove. The employee took 4 bites, one in his hand over his glove and the other in the head, and the employee Danillo took 2 bites in the left arm over his uniform. At first no one sketched allergy, just swelling at the sting site. The activity was stopped to evaluate the site, after verifying that the test had remained in the line, they left the site.",,,,,['Venomous Animals'],[],[],[],[],[],I,I,,,,Male,Third Party,on 020317 during the soil sampling in the region of sta the employees rafael and danillo da silva were attacked by a bee test they rushed away from the place but the employee rafael took 4 bites one on the chin one on the chest one on the neck and one on the hand over the glove the employee took 4 bites one in his hand over his glove and the other in the head and the employee danillo took 2 bites in the left arm over his uniform at first no one sketched allergy just swelling at the sting site the activity was stopped to evaluate the site after verifying that the test had remained in the line they left the site,DUP_0262,3,True,1
industrial_safety_000343,industrial_safety_analytics_database,incident,2017-02-15T00:00:00,Country_03,Local_10,Others,,,"On 02/15/2017 at 3:27 pm, when performing the Magnetometric using GPS, the collaborator Antônio bumped the top of the field hat on a branch and was attacked by maribondos. He was bitten behind the ear and another on the shoulder, but he continued his activity because he felt no pain or swelling.",,,,,['Venomous Animals'],[],[],[],[],[],I,I,,,,Male,Third Party,on 02152017 at 327 pm when performing the magnetometric using gps the collaborator antônio bumped the top of the field hat on a branch and was attacked by maribondos he was bitten behind the ear and another on the shoulder but he continued his activity because he felt no pain or swelling,DUP_0263,1,False,1
industrial_safety_000352,industrial_safety_analytics_database,incident,2017-02-25T00:00:00,Country_03,Local_10,Others,,,"On 02/25/2017 at 13:05 p.m., when assisting with GPS in the Magnetometric collaborator Gilvânio bumped the top of the field hat on a branch and was attacked by maribondos. The moths went towards his eyes, but due to the use of sunglasses, the attack in that region was prevented. The insects moved to the side of the face, getting caught between the ear and the back of the field hat, making the helper get two bites behind the ear. Gilvânio is allergic to Marimbondos bites, soon the activity was immediately paralyzed, we drove to the car, where the accident took his medicine (antiallergic already used in other situations out of work, indicated by another doctor) to avoid further swelling. Marcelo responsible for the project was also on the field in the mapping activity, was called on the radio immediately. The assistant felt good, but was taken to the emergency of the Hospital of Lavras do Sul, where he consulted the doctor, took antiallergic and was released around 15:20.",,,,,['Venomous Animals'],[],[],[],[],[],I,I,,,,Male,Third Party,on 02252017 at 1305 pm when assisting with gps in the magnetometric collaborator gilvânio bumped the top of the field hat on a branch and was attacked by maribondos the moths went towards his eyes but due to the use of sunglasses the attack in that region was prevented the insects moved to the side of the face getting caught between the ear and the back of the field hat making the helper get two bites behind the ear gilvânio is allergic to marimbondos bites soon the activity was immediately paralyzed we drove to the car where the accident took his medicine antiallergic already used in other situations out of work indicated by another doctor to avoid further swelling marcelo responsible for the project was also on the field in the mapping activity was called on the radio immediately the assistant felt good but was taken to the emergency of the hospital of lavras do sul where he consulted the doctor took antiallergic and was released around 1520,DUP_0264,1,False,1
industrial_safety_000379,industrial_safety_analytics_database,incident,2017-04-04T00:00:00,Country_03,Local_10,Others,,,"On 04/04/2017, around 13: 30hs, during the current sediment activity the collaborator Warley took a bee sting in the neck, the same was using the screen, but the bee entered the bottom of the screen . After the sting the team decided to leave the workplace due to the presence of other bees. The collaborator had no reaction and continued to work normally.",,,,,['Venomous Animals'],[],[],[],[],[],I,I,,,,Male,Third Party,on 04042017 around 13 30hs during the current sediment activity the collaborator warley took a bee sting in the neck the same was using the screen but the bee entered the bottom of the screen  after the sting the team decided to leave the workplace due to the presence of other bees the collaborator had no reaction and continued to work normally,DUP_0265,1,False,1
industrial_safety_000363,industrial_safety_analytics_database,incident,2017-03-08T00:00:00,Country_03,Local_10,Others,,,"On 08/03/2017 at 3:30 PM, when performing MAG activity, the employee Murilo da Silva, when moving in the acquisition line, came across a small drainage (approximately 40cm wide), with small gap. As he traversed the drainage, the employee rested his right foot on the ravine that came to rest, causing the right ankle to twist. Soon after the twisting, the activities were paralyzed and the employee was taken to the local hospital, where an x-ray was taken and an examination made by the physician. No serious injury was found, only a small swelling, then released to normal activities.",,,,,['Others'],[],[],[],[],[],I,I,,,,Male,Third Party,on 08032017 at 330 pm when performing mag activity the employee murilo da silva when moving in the acquisition line came across a small drainage approximately 40cm wide with small gap as he traversed the drainage the employee rested his right foot on the ravine that came to rest causing the right ankle to twist soon after the twisting the activities were paralyzed and the employee was taken to the local hospital where an xray was taken and an examination made by the physician no serious injury was found only a small swelling then released to normal activities,DUP_0268,1,False,1
industrial_safety_000338,industrial_safety_analytics_database,incident,2017-02-08T00:00:00,Country_01,Local_06,Metals,,,"Performing carpentry work, the collaborator hit the second finger of the left hand with the hammer, which he held with his right hand, causing a bruise at the height of the nail. The evaluation was carried out at the medical center of the unit, the final diagnosis being contusion on the finger.",,,,,['Manual Tools'],[],[],[],[],[],I,I,,,,Male,Third Party (Remote),performing carpentry work the collaborator hit the second finger of the left hand with the hammer which he held with his right hand causing a bruise at the height of the nail the evaluation was carried out at the medical center of the unit the final diagnosis being contusion on the finger,DUP_0282,1,False,1
industrial_safety_000155,industrial_safety_analytics_database,incident,2016-06-08T00:00:00,Country_03,Local_10,Others,,,"Project of Vazante that carried out sediment collection of current in the South of Mata target, in the drainage of Serra do Garrote. team that was composed of 04 members of the WCA company, being the S.r.s Leandro, and Jehovânio. they were moving from one collection point to another, inside a shallow drainage, they saw the bee carton, the reaction was to move away from the box as quickly as possible to avoid the stings, they ran about 50 meters, looking for a safe area, to exit the radius of attack of the bees, but the S.S. and Breno), were attacked and consequently they suffered 02 stings, in the belly and Jehovah in the hand, verified that there was no type of allergic reaction, returned with the normal activities.",,,,,['Bees'],[],[],[],[],[],I,I,,,,Male,Third Party,project of vazante that carried out sediment collection of current in the south of mata target in the drainage of serra do garrote team that was composed of 04 members of the wca company being the srs leandro and jehovânio they were moving from one collection point to another inside a shallow drainage they saw the bee carton the reaction was to move away from the box as quickly as possible to avoid the stings they ran about 50 meters looking for a safe area to exit the radius of attack of the bees but the ss and breno were attacked and consequently they suffered 02 stings in the belly and jehovah in the hand verified that there was no type of allergic reaction returned with the normal activities,DUP_0284,2,True,1
