report_id,description,tfidf_probability,transformer_probability,hybrid_probability,model_disagreement,boundary_uncertainty,ranking_score,selection_reason,active_learning_rank
industrial_safety_000356,"When performing cleaning activity of the area near the 042-TC-06 - Grinding the employee was handling a block of triangular shaped rock measuring (b = 53cm x h = 42cm x e = 12cm). During the movement, he lost his balance by falling with the rock on the thumb of his left hand, injuring him.",0.4816813492643055,0.47484718154580924,0.4782642654050574,0.006834167718496265,0.9565285308101148,0.32176372082706767,Near decision boundary,293
industrial_safety_000027,"At the end of the rock break at the intersection of the ramp -1055 and the opening of the access to the ventilation chimney, the master loader identifies rocks on the mesh proceeding to unload them, at the end he decides to verify if there are still remains by positioning himself under the line of fire, at which time a fragment of rock falls - 5x4x3cm .; 180 gr - between the cocada mesh impacting between the lens and the helmet causing the injury.",0.5506316617990531,0.5952117083267524,0.5729216850629028,0.04458004652769931,0.8541566298741945,0.32036894826769835,Near decision boundary,294
industrial_safety_000153,"In phase III of the concentrator plant, the maintenance personnel carried out the removal of transmission belt from the flotation cell of Pb cleaning; at the moment the mechanic removed the belt he leans on his left leg which slides towards the grating floor, leaving his foot between the two pipes generating the lesion described. The work was carried out at the floor level and at the time of the accident, the staff had put on their safety equipment.",0.5411046878855472,0.5739344175708265,0.5575195527281869,0.03282972968527931,0.8849608945436263,0.31960550800627335,Near decision boundary,295
industrial_safety_000296,"Employee reports that when trying to remove one of the plates from the overflow system of the Ustulador oven, the 5th finger of the right hand was pressed between the tool (wrench with extension) and the overflow flange of the Ustulador oven, located behind the performer.",0.4765456793017445,0.4648871364015096,0.47071640785162705,0.011658542900234936,0.9414328157032541,0.3193218460967929,Near decision boundary,296
industrial_safety_000146,"In circumstances that the collaborator performed the cleaning of the ditch 3570, 0.50 cm deep, removing the pipe of 2 ""HDPE material with an estimated weight of 30 Kg. Together with two collaborators, when pushing the tube to drain the dune, the collaborator is hit on the lower right side lip producing a slight blow to the lip. At the time of the event, the collaborator had a safety helmet, glasses and gloves.",0.5221378231114848,0.5321889566848653,0.5271633898981751,0.0100511335733805,0.9456732202036497,0.31924719959759673,Near decision boundary,297
industrial_safety_000283,"During the activities of revegetation of the slopes of the pit pit II, the employee hitting the sledgehammer on the rods for installation of the lifeline, it hit his right leg, causing a slight excoriation.",0.5394372925573122,0.5690754126423846,0.5542563525998484,0.029638120085072384,0.8914872948003032,0.3173266857088076,Near decision boundary,298
industrial_safety_000093,"In the workshop level -970 in Box # 1, while TWO the mechanics manipulated a steel plate - 60cm x40cm x 2.5cm; 50 Kg - to place it in the gutter of the workshop and be able to remove the Scaler # 142, the plate slides and restricts the right ring finger between the gable and the plate causing the injury. The collaborator used gloves at the time of the accident",0.5610290509889577,0.5362211419266615,0.5486250964578097,0.02480790906229624,0.9027498070843807,0.31543703737888373,Near decision boundary,299
industrial_safety_000376,"Employee reports that he was supervising an activity in the Ustulation, near the Ball when a projection of hot humped dust from the upper floor reached his cervical (""neck"" region), causing a first degree burn.",0.5292438472857199,0.5217596850349212,0.5255017661603205,0.0074841622507987315,0.948996467679359,0.31524699566471676,Near decision boundary,300
industrial_safety_000434,"Being approximately 5:00 a.m. approximately, when lifting the Kelly HQ towards the pulley of the frame to align it, the assistant Marco that is in the later one is struck the hand against the frame generating the injury.",0.5245978705773696,0.5347833646880545,0.5296906176327121,0.010185494110684923,0.9406187647345758,0.3139640020668454,Near decision boundary,301
industrial_safety_000065,"The mechanic assistant after throwing the wooden blocks of support of the stabilizer of the Hiab crane truck to the ground, when descending from the truck by the access ladder when arriving at the last step jumps towards the ground - height of 69cm - treading the edge of one of The wooden blocks cause an injury to the left ankle.",0.5428852440548091,0.5748442022758504,0.5588647231653298,0.031958958221041334,0.8822705536693405,0.31395212230713204,Near decision boundary,302
industrial_safety_000206,"While maintaining the ramp 604, when placing the first cloth for the overlap with the previous mesh; the operator will check the work front, then return to the back of the team to coordinate with his assistant, at which time a fragment of rock (Weight: 0.42 kg) of the non-sustained area will be detached, which impacts on the arm of the team and reaching by bounce the collaborator causing the injury. The one involved made use of all their EPPs. At the time of the incident the assistant was in the back of the team preparing the support mesh.",0.5270125709947413,0.5400166277167919,0.5335145993557666,0.013004056722050628,0.9329708012884668,0.31385575222883344,Near decision boundary,303
industrial_safety_000291,"When performing the movement of the bar to make room and place a calibrator. Mr. Chuquillanqui pushes the bar with both hands turning it, being at that moment imprisoned the middle finger of the left hand against the other bar that was ahead.",0.5231326662294402,0.5204871175010163,0.5218098918652283,0.00264554872842393,0.9563802162695434,0.30896681032015993,Near decision boundary,304
industrial_safety_000091,"When performing the sleeve removal maneuver, when the hole was 600 meters deep, General da Silva pressed only one side of the locking nut of the rods, which together with the jack, holds the entire weight of the rods in the maneuver. As the locking procedure was not effective, the weight of the rods was only secured by the steel wire rope of the probe winch. At the moment that driller Pedro released the brake of the winch, the inefficacy of the locking done only in one side of the chestnut and without aid of the monkey, caused the sliding of the rods. Auxiliary was prepared for manual unlocking of the rods, holding the faucet key firmly against the probe tower as the composition shifted. As the stems slid, his hands were shifted downward, causing his left hand to strike against the base of the probe tower structure, causing cuts to the 4th and 5th Quirodactyl. employee was taken to the hospital where he went through medical care. wound was sutured with 16 stitches. same was removed for 10 days from his activities.",0.5249050643781261,0.5327582970959203,0.5288316807370232,0.007853232717794145,0.9423366385259535,0.30886481777314795,Near decision boundary,305
industrial_safety_000343,"On 02/15/2017 at 3:27 pm, when performing the Magnetometric using GPS, the collaborator Antônio bumped the top of the field hat on a branch and was attacked by maribondos. He was bitten behind the ear and another on the shoulder, but he continued his activity because he felt no pain or swelling.",0.5311111770782374,0.5460972786529252,0.5386042278655814,0.014986101574687827,0.9227915442688372,0.308376395803149,Near decision boundary,306
industrial_safety_000159,"During the activity of construction of wall stopper with mortar blocks to improve ventilation in the intermediate zone; in moments that the bricklayer assistant was preparing to complete the construction of the 3.05m high wall, part of the wall - 12 blocks; 1.5 Kg per block - fall towards the scaffold, so the mason assistant jumps towards an accumulation of sand located on one side to avoid being hit by the blocks, during the fall the injury described occurs. At the time of the accident the mason assistant jumps from a height of 1.40 m from the floor of the work and used his personal safety equipment which reduced the impact of the fall.",0.5483924640937055,0.5828110688315133,0.5656017664626094,0.03441860473780789,0.8687964670747812,0.3062048488729275,Near decision boundary,307
industrial_safety_000397,The employee used a lever to remove the sealing ring from the front tire of the wheel loader (LHD 05) when the lever came to release from the fulcrum in the ring and press the left ring finger against the loader shell causing traumatism at the tip of the said finger.,0.5249986843247793,0.522309727378753,0.5236542058517661,0.002688956946026222,0.9526915882964677,0.3049464795263281,Near decision boundary,308
industrial_safety_000195,"employee reports that upon initiating 615RLC front loading activity, during the elevation of the aerial work platform, a rock fragment from the roof of the gallery was dropped, reaching its face, causing the lesion.",0.5488219582763972,0.582351969666149,0.5655869639712732,0.03353001138975176,0.8688260720574537,0.30355877987270163,Near decision boundary,309
industrial_safety_000256,"In the activity of loading of explosives in front of level 326 GTS, there was a fall of a Rock fragment reaching right arm of the Blaster causing a cut-blunt.",0.5671201520689056,0.6222553776758053,0.5946877648723554,0.05513522560689965,0.8106244702552892,0.3032045696670368,High combined uncertainty,310
industrial_safety_000262,"When observing the pulp overflow of the overflow reception drawer of the thickener, the filter operator approaches to verify the operation of the C7-26 pump, making sure that it was stopped. So press the keypad to start the pump and not getting the start, proceeds to remove the guard and manipulates the motor - pump transmission strips, being left hand imprisoned between the pulley of motor and transmission belt",0.5673775565803185,0.6218989582502096,0.594638257415264,0.054521401669891056,0.810723485169472,0.3014651310012318,High combined uncertainty,311
industrial_safety_000080,"In circumstances that a dump truck laden with ore entered to unload backwards in a curve in the upper part of via La Laquia, the operator did not notice the unevenness in the road (approximately one meter) approaching the edge and overturning the truck on its right side. The operator traveled alone in the truck and made use of the safety belt, helmet and glasses at the time of the accident. During the unloading process, there were two squares that were 25 m from the accident site. The test of alcohotest to the operator was negative.",0.5774740265609556,0.6430205080690609,0.6102472673150082,0.06554648150810527,0.7795054653699836,0.2995761106461217,High combined uncertainty,312
industrial_safety_000092,"During the trip to the vehicle, at the end of the work, the collaborator Rhainer stepped on an object that he could not identify, thus coming to pierce the sole of the boot and causing a small hole in the sole of the left foot of the collaborator. The perforation was possibly due to a stump of wood, since the area covered by the collaborator, was a pasture grazed recently and near a residence.",0.5234513894272392,0.5232116295517688,0.523331509489504,0.00023975987547042443,0.953336981020992,0.2982877163003869,Near decision boundary,313
industrial_safety_000009,"At the moment the forklift operator went to manipulate big bag of bioxide in section 70 and just in front of the ladder that leads to the area of ​​manual displacement, he splashed spent at the height of his forehead from a fissure in pipe G -069, subsequently spilling to his left eye. The collaborator went to the nearby eyewash for cleaning and immediately to the medical center.",0.5375915077192093,0.5298848153231035,0.5337381615211564,0.007706692396105774,0.9325236769576872,0.29737934426174095,Near decision boundary,314
industrial_safety_000278,"At times when four mechanics performed the removal of a (1TM) engine on a positive slope using a key and a tyrfor, at the time that the 1st welder tightened the key (12 Kg of weight) when pulling the chain the eyebolt that held the Click on the roof of the work is broken transversely causing the fall of the key hitting the helmet of the welder mechanic causing cervical contracture. The tirfor was used during the activity as a second protection to prevent the engine from falling.",0.5617519978219404,0.6073538045518266,0.5845529011868835,0.04560180672988623,0.830894197626233,0.2972700924323684,High combined uncertainty,315
industrial_safety_000211,"At times when the collaborator was performing the evacuation of inchancables from the mine, present in Strip ° 1, of Phase he notices a piece of support mesh positioned between the frame and the return belt; After several attempts to remove this mesh, with the belt in movement and using a metal rake as support, the mesh yields moving in the direction of rotation of the return belt, hitting the collaborator's hand against the metal structure, causing contusion in the left hand. At the time of the accident the employee used his leather gloves.",0.5304661321800823,0.5385643646936206,0.5345152484368514,0.00809823251353825,0.9309695031262972,0.2968108767934149,Near decision boundary,316
industrial_safety_000154,At approximately 6:20 p.m. on 08/06/16 the operator Eustaquio falls down from the metal platform that gives access to tank D-1021 of the strong acid leaching stage and suffers luxo-fractures in the wrist left when leaning on the floor with his hand. The operator was directed to the first tank of the strong acid leaching stage (Tk D-2040) to verify the entry of spent to the taque.,0.5521783831541922,0.5859974015018999,0.569087892328046,0.03381901834770773,0.861824215343908,0.2965502641101579,Near decision boundary,317
industrial_safety_000328,Employee was performing drilling activity with the LM17 probe at level 585 GPS and when positioning the needle stem came to hit the left hand ring finger against the retraction box causing superficial injury.,0.5273555971131356,0.529573566886637,0.5284645819998863,0.002217969773501416,0.9430708360002273,0.29269901163082557,Near decision boundary,318
industrial_safety_000299,"At 13:40 hours, Mr. Jose performed the erasing of the earthenware of section 30, when turning on the machine of alizado (ironing) of concrete, this tour abruptly imprisoning his left hand between the command of the equipment and the metal structure, causing an atriction in the back of the left hand.",0.5408144280026473,0.5588399341744253,0.5498271810885363,0.018025506171778005,0.9003456378229273,0.29228029521356236,Near decision boundary,319
industrial_safety_000158,"Once the mooring of the faneles in the detonating cord has been completed, the injured person proceeds to tie the detonating cord in the safety guide (slow wick) at a distance of 2.0 meters from the top of the work. At that moment, to finish mooring, a rock bank (30cm x 50cm x 15cm; 67.5 Kg.) the same front, from a height of 1.60 meters, which falls to the floor very close to the injured, disintegrates in several fragments, one of which (12cmx10cmx3cm, 2.0 Kg.) slides between the fragments of rock and impacts with the left leg of the victim. At the time of the accident the operator used his safety boots and was accompanied by a supervisor.",0.5518892156683458,0.5827915831113636,0.5673403993898547,0.030902367443017775,0.8653192012202906,0.2916889430888978,Near decision boundary,320
industrial_safety_000208,"At level 2995 access # 6 A1 while the operator of the Scissor # 187 carried out the support of the right gable, from the platform it is arranged to place the Split set in the drill in the squat position to be introduced by the bolt, moment in which the which between the cocada of the support mesh falls from the crown a piece of rock (5cmx4cmx2cm; 112gr) from an approximate height of 2m impacting on the cervical region of the collaborator, causing the lesion described. At the time of the accident the crown was held and the collaborator used his safety glasses and gloves.",0.5600380719283302,0.6000925051654425,0.5800652885468864,0.04005443323711233,0.8398694229062271,0.2906438385471166,High combined uncertainty,321
industrial_safety_000016,"At Rp 050 of level 1620, in circumstances where the workers of the company were performing the task of diamond drilling, the assistants Jhonatan (injured) and Nilton were preparing to increase the HQ perforation pipe located on the scaffolding, Mr. Jhonatan lifts one end of the tube and supports it on the pulley of the equipment frame, the other end being on the working scaffolding, at the moment that Mr. Nilton lifts the end of the HQ pipe that is in the scaffolding to position in the frame, the upper part of the pipe comes out of the pulley falling and striking the right hand of the worker jhonatan against bolts that has the lateral part of the same frame causing the injury described.",0.5546996963873971,0.5883797756411747,0.571539736014286,0.033680079253777584,0.856920527971428,0.290612658724864,Near decision boundary,322
industrial_safety_000307,"At level 2995 access # 7, Scissor # 187 performed the sustaining activity, drilling the drill to install the Split when lifting the electrowelded mesh of 12 square meters (6m x 2m), weight 21 kg. Approximately to the team's platform, the assistant slips and feels a pain in the inner edge of the right knee.",0.5312183990452124,0.5363985913891183,0.5338084952171653,0.005180192343905876,0.9323830095656693,0.2896028481781025,Near decision boundary,323
industrial_safety_000329,"On 05/02/2017, at 10:40 p.m., when performing geological mapping activity, the geologist Manoel da Silva accompanied by the geologists Luciano dos Santos and Dayme had to make the crossing to the other side of a fence barbed wire, known in the region as a goat. It is a fence that from the base up to about 60cm in height is made by rods interlaced horizontally and upwards made with little barbed wire barbed, around 15 to 20cm. I jumped on the fence, and still on the fence I managed to ""sweep"" the vegetation with the left foot but even so while supporting the foot on the ground a stump of approximately 10cm x 1cm came to break the sole of the boot and cause the perforation in the left foot at the height of the fingers.",0.5418408677272238,0.5592110792584596,0.5505259734928417,0.017370211531235746,0.8989480530143166,0.28873152057596047,Near decision boundary,324
industrial_safety_000117,"In the DDH chamber of the company Explomin, located at the level -100 Socorro ramp 334, when the worker - assistant driller-was dismantling the fifth drill rod (NQ - 3 meters of steel with a weight of 24 kg) , using a stilson key (No. 18), at that moment the operator operates the rotation unit, the drill rod rotates by pressing the left hand of the worker against the base of the rod holder, causing an injury to the left hand. At the time of the accident, the drilling assistant used rubber gloves",0.5680060774894838,0.6162890048040682,0.592147541146776,0.04828292731458439,0.8157049177064479,0.2882603362143063,High combined uncertainty,325
industrial_safety_000293,"At the end of the unleashing of saturated material on the talus crest of bank 4318, the rugged taut rope to leave the work area, tension at which moment loose material from the top of the slope crumbles (height of 6m and stool of 3m) projecting a fragment (6cmx2cmx1cm; 26gr) which rubs the right cheek causing the injury. At the time of the event the area was isolated and the collaborator had all the epps corresponding to the activity.",0.5432616299130045,0.5349653324414557,0.5391134811772301,0.008296297471548808,0.9217730376455398,0.2870583070225792,Near decision boundary,326
industrial_safety_000185,"The accident occurred at the time an employee of the partner company SF carried out unloading operation of bladder bags. By cutting the bag for charging of the boom into the silo truck's delivery mouth, the inner plastic bag surrounding the contents abruptly dropped and a large amount of material fell onto the cone (funnel). The cone fell over and the injured man stood with his leg pressed between him and the body guard of the scaffold. There was external medical attention and it was verified that there was no fracture",0.5359432057354452,0.53220504698526,0.5340741263603526,0.0037381587501851277,0.9318517472792949,0.28465677797339395,Near decision boundary,327
industrial_safety_000039,"During the pre-use inspection of the Jumbo 15 (check list) equipment, the operator of the equipment finds behind the seat a plastic bottle filled with a liquid apparently mineral water, without any label or labeling. Take the bottle and take a small sip of the liquid, expelling it immediately when noticing that it was not water, immediately proceeds to wash with enough water and is transferred to the medical center for your attention. The liquid with which it had contact is an esengrasante product of equipment and machinery of low toxicity.",0.5510843493703772,0.5768997334983945,0.5639920414343859,0.025815384128017316,0.8720159171312283,0.2838866514731721,Near decision boundary,328
industrial_safety_000263,"Mr. Eriks after having completed the change of guide pole in the conveyor belt 7-1, the collaborator moved to the other side of the belt to remove the tecl, passes under the stairs without getting to observe that in that moment the collaborator Jhon dropped an inchancable of a weight approx. of 15 kg. From the entrance platform to the chute of discharge, at a height of 1.80 meters, the iron grazed him on the forearm, finally hitting his left foot at the height of the instep.",0.567388430441358,0.6115846875058819,0.58948655897362,0.0441962570645239,0.82102688205276,0.2819271415720691,High combined uncertainty,329
industrial_safety_000265,"Approximately at 02:10 a.m. Mr. Wilmer approaches the C150 drying tower for the placement of a blanket, to cover the entrance manhole of the tower; at that moment the manhole cover resting on the railing slides, impacting on his right leg.",0.5507101090684512,0.5749834797813576,0.5628467944249044,0.02427337071290636,0.8743064111501913,0.2818147446332441,Near decision boundary,330
industrial_safety_000215,"During the execution of the area cleaning activity using a hoe, the employee hit against a fixed metal structure in the area, coming to reach the abdomen on the left.",0.46621799446677004,0.4623171001669434,0.4642675473168567,0.0039008942998266516,0.9285350946337134,0.2814148812800224,Near decision boundary,331
industrial_safety_000041,"Approx. at 11:22 am there is a leakage of sulfur dioxide (SO2) from section 20/30 due to water seal blowing due to overpressure of the acid plant, at that moment there were 13 collaborators of CORMEI companies, EISSA and COSAPI doing work near the impacted area; who were evacuated to the medical center for their care, then returned to their usual work.",0.5625132326694987,0.6003941438895186,0.5814536882795087,0.03788091122001991,0.8370926234409826,0.28096495124467813,High combined uncertainty,332
industrial_safety_000367,"In the Nv. 2930 - Chamber of accumulation of aggregates: When the worker, made the cast of shotcrete towards the crown of the work, at 2:00 p.m. he perceives discomfort and fogging of the full face, then decides to take it off and chooses to use only his safety glasses for comfort to continue with the thrown shotcrete, at 3:45 p.m. suffers the projection of shotcrete rebound particles in the left eye.",0.5541865973161189,0.581942454400473,0.5680645258582959,0.02775585708435413,0.8638709482834082,0.28057135177016734,Near decision boundary,333
industrial_safety_000170,"When the mechanical technician proceeded to perform the maintenance of motor supports of a tipper, he decided to bring a wooden block, for which he moved to the temporary storage of materials - located at 10 m. of the tipper - in circumstances in which he sought the cue; the camera of a tire burst suddenly (it was on the right and 2 m. of the involved); the thunderous sound affected the right ear of the worker. The tire that exploded has 110 psi of pressure approximately, at the time of the event they were stacked 3 pneumatic, the second was the one that exploded (presented cut - place where the energy was released). The tire that was in the upper part was not projected. The tires were left by the previous guard (night shift), the storage area does not have a roof. In the place of the event only the affected mechanic was located (at 2m.) And at a distance of 70m. there were other workers. In the area 5 trucks were parked, none of them suffered damage to the glass.",0.5641545804714033,0.6024776116613468,0.583316096066375,0.03832303118994351,0.83336780786725,0.2781061351367158,High combined uncertainty,334
industrial_safety_000037,When starting the activity of removing a coil of electric cables in the warehouse with the help of forklift truck the operator did not notice that there was a beehive in it. Due to the movement of the coil the bees were excited. Realizing the fact the operator turned off the equipment and left the area. People passing by were stung.,0.5686900114244625,0.6113679837032966,0.5900289975638795,0.042677972278834075,0.819942004872241,0.27612810624616074,High combined uncertainty,335
industrial_safety_000405,"In the area of ​​machine tools of the Maestranza the mechanic (injured) was operating the bench drill drilling a metal jacket of 25 ""x 26"" x 3/4 ""(lining) to install in the Skip; this moment he was accompanied by the mechanic Albino who manipulated the jacket and directed the maneuvers on the right side of the drill. Mr. Albino tells him to stop the drill to verify the depth of the drill, Luis lifts the Chuck and Albino pulls the iron and verifies that everything is fine and communicates that they will restart with the drilling of the other holes. that moment, the victim without apparent reason crosses his left arm with the drill on and is caught by the drill in his work clothes causing the injury described.",0.5368621452229912,0.5416126831504017,0.5392374141866965,0.004750537927410425,0.9215251716266071,0.2760877824636706,Near decision boundary,336
industrial_safety_000318,"Being 4:15 a.m. on the 179th block of Nv 1880 Ob 2, at the moment that Messrs. and Roger (injured), cleaned the 14th drill of the radial mesh that was in an inclined shape in the right gable, moment that detaches fragments of rock of 5x5x2 cm. impacting the shoulder.",0.5556161296175888,0.5811486834720473,0.568382406544818,0.025532553854458517,0.863235186910364,0.27315190500109954,Near decision boundary,337
industrial_safety_000134,"During the maintenance on the LX-P-205B pump, there was the projection of silicate pulp, reaching the right leg of the employee.",0.5751502002497998,0.5531758096448216,0.5641630049473108,0.02197439060497819,0.8716739901053785,0.2719200469340289,Near decision boundary,338
industrial_safety_000333,"During the preparation for the office cleaning activity, the employee made use of the stair railing, it had contact with the clamp used to lock the signaling board.",0.5389288895057651,0.5431991278243522,0.5410640086650587,0.004270238318587083,0.9178719826698827,0.2705281922772003,Near decision boundary,339
industrial_safety_000275,"During the activity of chuteo of ore in hopper OP5; the operator of the locomotive parks his equipment under the hopper to fill the first car, it is at this moment that when it was blowing out to release the load, a mud flow suddenly appears with the presence of rock fragments; the personnel that was in the direction of the flow was covered with mud.",0.5891494693428762,0.6531465271179213,0.6211479982303987,0.06399705777504516,0.7577040035392026,0.27036852263581823,High combined uncertainty,340
industrial_safety_000282,"When entering the caustic soda containment basin to place the hose to make the suction, at this stage there was steam formation, striking the employee in the right and left calf.",0.5506864913044492,0.5424097288890588,0.546548110096754,0.008276762415390437,0.9069037798064921,0.2702653858791512,Near decision boundary,341
industrial_safety_000350,"During the mining cycle at the Chimney 410; before starting with the drilling work to anchor the lane of the alimak system, the collaborator squat to pick up a manual tool that is on the platform; it is at this moment that the jackleg team loses its position and projects towards the back of the collaborator generating the injury.",0.5505990908181237,0.5679544106409307,0.5592767507295272,0.017355319822806914,0.8814464985409456,0.2689901866705097,Near decision boundary,342
industrial_safety_000391,"Approx. 10:00 pm. Mr. Victor at the time he made a visual inspection of scaffolding, suffered a slight blow to the level of the right ear with the metallic extension of the chute of the conveyor chain.",0.5554451568574283,0.5448919397335386,0.5501685482954835,0.010553217123889791,0.8996629034090331,0.2689806512118515,Near decision boundary,343
industrial_safety_000132,"At the El Porvenir sub-station at level 4240, when assembling a metal structure (approximately 120 kg) with the support of a lifting system, three operators try to accommodate the structure to anchor it on its base, at this moment the Metallic structure slides in the direction of the injured worker's right hand, producing a slight right hand accretion between the head of the bolt and the base of the structure causing the injury. At the time of the accident the operators made use of their safety gloves.",0.5719292541953432,0.6146140344270499,0.5932716443111965,0.04268478023170663,0.813456711377607,0.26885001785550366,High combined uncertainty,344
industrial_safety_000173,"During the change of rim position 1 of the Jumbo ° 15, at moments that the mechanical technician with the support of the electrician disengaged the bolts, when loosening the fourth nut with the help of a lever (metal tube 1 ""diameter, 1.8m of length and a weight of 5.5 Kg), this bouncing effect returning to the initial position hitting in the palm of the left hand the electrician technician causing the injury. The employees at the time of the accident used their PPE's including leather gloves.",0.5581920108956631,0.5845101686377416,0.5713510897667023,0.026318157742078574,0.8572978204665953,0.2688387726171573,Near decision boundary,345
industrial_safety_000412,"In circumstances that the worker was walking along the straight line of level 2790, step on a rock of approximately 10 cm x 5 cm, bending the right ankle, which caused the injury described. After the event occurred, the worker decided not to report the accident because he did not feel pain, at 3:30 p.m. approximately, he begins to feel discomfort when walking and progressive mild pain in the ankle, in that moment he communicates the event.",0.5369909483701584,0.5378481197607249,0.5374195340654416,0.0008571713905665135,0.9251609318691167,0.26843978738108704,Near decision boundary,346
industrial_safety_000054,"While performing the cutting of the meshes protruding in the gables of the work, the assistant loader is positioned at 1.40mt. on the floor using a portable ladder which was held at the base by the master loader, at which time the loader assistant loses balance and when falling is held by the mesh with the hand hanging at 0.80mt. of the floor causing the injury.",0.5481935201615351,0.5622437416548444,0.5552186309081897,0.014050221493309256,0.8895627381836206,0.26815838209139586,Near decision boundary,347
industrial_safety_000062,"The operator was feeding a bag of big bag containing scraps of Zn sheets. During lifting, this loaded bag is released from the hook of the hoist, making abrupt contact with the liquid zinc of the furnace, generating an explosion and causing the operator to be hit with liquid zinc.",0.5438743084505324,0.5525554572047138,0.5482148828276231,0.008681148754181356,0.9035702343447538,0.2677331305145007,Near decision boundary,348
industrial_safety_000031,"At level -1095 - Access 6 A2 - at times when the engineer trainee planamieto entered to verify the amount of split set placed by the Scissor 184 in the support - holding his notebook and pen in his left hand - while inspecting the roof of the work, he lost the balance when stepping on a rock holding the right hand on a rock on the floor causing the injury. The worker at the time of the accident wore gloves but did not use them because it made it difficult to take notes.",0.5480101591065901,0.5597789829069922,0.5538945710067912,0.011768823800402117,0.8922108579864176,0.26425947625529855,Near decision boundary,349
industrial_safety_000003,"Being 9:45 am. approximately in the Nv. 1880 CX-695 OB7, the personnel begins the task of unlocking the Soquet bolts of the BHB machine, when they were in the penultimate bolt they identified that the hexagonal head was worn, proceeding Mr. Cristóbal - Auxiliary assistant to climb to the platform to exert pressure with your hand on the ""DADO"" key, to prevent it from coming out of the bolt; in those moments two collaborators rotate with the lever in anti-clockwise direction, leaving the key of the bolt, hitting the palm of the left hand, causing the injury.",0.5551597027100648,0.5742485349562202,0.5647041188331425,0.01908883224615543,0.8705917623337149,0.26200123599248143,Near decision boundary,350
industrial_safety_000067,"During the discharge of waste, the operator proceeds to remove a bag that was under the hose rolled, in this circumstance one of the ends of the hose moves in the direction of the face of the driver, projecting the liquid contained in it and impacting it on the ear and part of the face.",0.5456384075998362,0.5506560866460767,0.5481472471229565,0.0050176790462405085,0.903705505754087,0.2568388598424816,Near decision boundary,351
industrial_safety_000409,"At 04:00 h on 05/19/17, the mechanic on duty of section 40 Antonio is observed in the activity of withdrawal check out of POM D071, at this moment he is impacted by a pulp of the line of discharge stuck, causing irritation in the right part of the neck and ear. The mechanic is referred to the medical center for evaluation.",0.5715991995635845,0.5552520461914239,0.5634256228775042,0.01634715337216064,0.8731487542449916,0.2566118822196083,Near decision boundary,352
industrial_safety_000253,"In circumstances that the assistant of mine was arranging to advance the hose of flexible nylon of 1 ""of diameter, to proceed with the watered of shot fired, positioning itself under a zone with the support deteriorated by the last blasting, moment in which it gives off a block of rock (25cmx10cmx5cm; 3.5 Kg) of the roof of the work of a height of 5.2 meters which when falling hits by rebound in the left leg of the collaborator causing the described injury.",0.5466650803333277,0.5523083739096871,0.5494867271215074,0.005643293576359398,0.9010265457569853,0.2557103539040011,Near decision boundary,353
industrial_safety_000193,"At times when the mill operator proceeded to remove the vitaulic flange connecting the suction pipe to the pump housing 8B; with the intention of de-sanding the system, when removing the flange, the mineral pulp comes out under pressure and impacts on the face and wrist of his left hand generating the lesion described. At the time of the accident, both the secondary mill No. 4 and the pumps 8A and 8B were blocked for maintenance work and the mill operator used his safety glasses.",0.5450713540466342,0.5463059590929268,0.5456886565697805,0.0012346050462925806,0.908622686860439,0.25096555555829564,Near decision boundary,354
industrial_safety_000221,"In section 75 in row 12 Cell 36, the worker performs anode lifting to correct short circuit, using the auxiliary hoist and nylon sling, at which time the sling is released from the anode and hits the back of the right hand causing it the injury. Worker is seen in the Medical and transferred to a clinic for external evaluation.",0.5771202496004059,0.5598324541652052,0.5684763518828055,0.017287795435200648,0.8630472962343889,0.24807992660968936,Near decision boundary,355
industrial_safety_000073,"Approximately at 11:50 a.m. in circumstances that the Messrs. of the truck crane) and William de la Cruz culminated the shipment of 03 blocks of metal plates with an approximate weight of 1800 Kg. Mr. William de the Cross (rigger) climbs onto the truck to remove the sling, places both feet under the stretcher that supported the metal plates. At that moment the central part of the stretcher is broken, as a result of which the two feet are imprisoned producing the injury.",0.5683838951931833,0.5948354131643256,0.5816096541787545,0.026451517971142313,0.8367806916424909,0.24615070603222586,High combined uncertainty,356
industrial_safety_000171,"In level 2930 access Siemag camera roof, at times when the piquero civil operator looked for a stilson key of 12 ""inside its metal tool box, open the metal lid (1m x 0.6m x 0.7m; 5 Kg of weight) with both hands, then push the lid backwards positioning your right hand near the base of the lid causing an incentration of your fifth finger between the lid and the structure of the box at the height of the hinge. At the time of the accident, the employee wore pad gloves, which reduced the consequence of the injury.",0.56589929908376,0.5891679322875144,0.5775336156856372,0.023268633203754385,0.8449327686287256,0.2457277452695326,Near decision boundary,357
industrial_safety_000176,"In access 2 of level 3910, during the installation activity of hydraulic filling pipes of 4 ""diameter, when installing a section 80 m to a height of 5.6 m with reference to the floor, the master of hydraulic filling - accident - and his partner suffers an attrition of the right hand between the upper edge of the scoop lamp and the roof of the work generating the injury. At the time of the accident the employee used his rubber gloves.",0.5492339382926347,0.5504988894176562,0.5498664138551455,0.0012649511250215628,0.9002671722897091,0.2416536757985039,Near decision boundary,358
